,product_key,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategory_key,subcategory,category_key,category,margin
681,682,Proseware All-In-One Photo Printer M200 Grey,Proseware,Grey,62.54,136.0,306,"Printers, Scanners & Fax",3,Computers,73.46000000000001
682,683,Proseware Ink Jet Wireless All-In-One Printer M400 Grey,Proseware,Grey,59.32,129.0,306,"Printers, Scanners & Fax",3,Computers,69.68
683,684,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey,Proseware,Grey,73.58,160.0,306,"Printers, Scanners & Fax",3,Computers,86.42
684,685,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Grey",Proseware,Grey,72.66,158.0,306,"Printers, Scanners & Fax",3,Computers,85.34
685,686,Proseware Duplex Scanner M200 Grey,Proseware,Grey,68.52,149.0,306,"Printers, Scanners & Fax",3,Computers,80.48
686,687,Proseware High Speed Laser Fax M2000 Grey,Proseware,Grey,69.25,209.0,306,"Printers, Scanners & Fax",3,Computers,139.75
687,688,Proseware Laser Fax Printer M250 Grey,Proseware,Grey,54.26,118.0,306,"Printers, Scanners & Fax",3,Computers,63.74
688,689,"Proseware Color Ink Jet Fax, Copier, Phone M250 Grey",Proseware,Grey,73.12,159.0,306,"Printers, Scanners & Fax",3,Computers,85.88
689,690,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,Proseware,Grey,75.54,228.0,306,"Printers, Scanners & Fax",3,Computers,152.45999999999998
690,691,Proseware Slim-Design Fax Machine with Answering System X180 Grey,Proseware,Grey,78.19,236.0,306,"Printers, Scanners & Fax",3,Computers,157.81
691,692,Proseware High-Performance Business-Class Laser Fax X200 Grey,Proseware,Grey,82.17,248.0,306,"Printers, Scanners & Fax",3,Computers,165.82999999999998
692,693,Proseware Professional Quality Plain-Paper Fax and Copier X100 Grey,Proseware,Grey,75.87,229.0,306,"Printers, Scanners & Fax",3,Computers,153.13
693,694,Proseware Photo Ink Jet Printer E290 Grey,Proseware,Grey,52.0,102.0,306,"Printers, Scanners & Fax",3,Computers,50.0
694,695,Proseware Office Jet All-in-One Printer M500 Grey,Proseware,Grey,74.96,163.0,306,"Printers, Scanners & Fax",3,Computers,88.04
695,696,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Grey,Proseware,Grey,87.37,190.0,306,"Printers, Scanners & Fax",3,Computers,102.63
696,697,Proseware Photo Smart All-in-One Printer M380 Grey,Proseware,Grey,67.6,147.0,306,"Printers, Scanners & Fax",3,Computers,79.4
697,698,Proseware Wireless Photo All-in-One Printer M390 Grey,Proseware,Grey,86.45,188.0,306,"Printers, Scanners & Fax",3,Computers,101.55
698,699,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey,Proseware,Grey,90.13,196.0,306,"Printers, Scanners & Fax",3,Computers,105.87
699,700,Proseware Photo Ink Jet Printer M100 White,Proseware,White,73.12,159.0,306,"Printers, Scanners & Fax",3,Computers,85.88
700,701,Proseware Ink Jet All in one M300 White,Proseware,White,77.72,169.0,306,"Printers, Scanners & Fax",3,Computers,91.28
701,702,Proseware Laser Jet Printer E100 White,Proseware,White,40.28,79.0,306,"Printers, Scanners & Fax",3,Computers,38.72
702,703,Proseware Laser Jet Color Printer X300 White,Proseware,White,69.25,209.0,306,"Printers, Scanners & Fax",3,Computers,139.75
703,704,Proseware Laser Jet All in one X300 White,Proseware,White,72.56,219.0,306,"Printers, Scanners & Fax",3,Computers,146.44
704,705,Proseware Fax Phone E100 White,Proseware,White,44.36,87.0,306,"Printers, Scanners & Fax",3,Computers,42.64
705,706,Proseware Fax Machine E100 White,Proseware,White,40.28,79.0,306,"Printers, Scanners & Fax",3,Computers,38.72
706,707,Proseware Laser Fax Printer E100 White,Proseware,White,46.39,91.0,306,"Printers, Scanners & Fax",3,Computers,44.61
707,708,Proseware Ink Jet Fax Machine E100 White,Proseware,White,39.77,78.0,306,"Printers, Scanners & Fax",3,Computers,38.23
708,709,Proseware Mobile Receipt and Document Scanner M200 White,Proseware,White,53.34,116.0,306,"Printers, Scanners & Fax",3,Computers,62.66
709,710,Proseware Scan Jet Digital Flat Bed Scanner M300 White,Proseware,White,55.64,121.0,306,"Printers, Scanners & Fax",3,Computers,65.36
710,711,Proseware All-In-One Photo Printer M200 White,Proseware,White,62.54,136.0,306,"Printers, Scanners & Fax",3,Computers,73.46000000000001
711,712,Proseware Ink Jet Wireless All-In-One Printer M400 White,Proseware,White,59.32,129.0,306,"Printers, Scanners & Fax",3,Computers,69.68
712,713,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 White,Proseware,White,73.58,160.0,306,"Printers, Scanners & Fax",3,Computers,86.42
713,714,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White",Proseware,White,72.66,158.0,306,"Printers, Scanners & Fax",3,Computers,85.34
714,715,Proseware Duplex Scanner M200 White,Proseware,White,68.52,149.0,306,"Printers, Scanners & Fax",3,Computers,80.48
715,716,Proseware High Speed Laser M2000 White,Proseware,White,69.25,209.0,306,"Printers, Scanners & Fax",3,Computers,139.75
716,717,Proseware Laser Fax Printer M250 White,Proseware,White,54.26,118.0,306,"Printers, Scanners & Fax",3,Computers,63.74
717,718,"Proseware Color Ink jet Fax, Copier, Phone M250 White",Proseware,White,73.12,159.0,306,"Printers, Scanners & Fax",3,Computers,85.88
718,719,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,Proseware,White,75.54,228.0,306,"Printers, Scanners & Fax",3,Computers,152.45999999999998
719,720,Proseware Slim-Design Fax Machine with Answering System X180 White,Proseware,White,78.19,236.0,306,"Printers, Scanners & Fax",3,Computers,157.81
720,721,Proseware High-Performance Business-Class Laser Fax X200 White,Proseware,White,82.17,248.0,306,"Printers, Scanners & Fax",3,Computers,165.82999999999998
721,722,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,Proseware,White,75.87,229.0,306,"Printers, Scanners & Fax",3,Computers,153.13
722,723,Proseware Photo Ink jet Printer E290 White,Proseware,White,52.0,102.0,306,"Printers, Scanners & Fax",3,Computers,50.0
723,724,Proseware Office Jet All-in-One Printer M500 White,Proseware,White,74.96,163.0,306,"Printers, Scanners & Fax",3,Computers,88.04
724,725,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White,Proseware,White,87.37,190.0,306,"Printers, Scanners & Fax",3,Computers,102.63
725,726,Proseware Photo Smart All-in-One Printer M380 White,Proseware,White,67.6,147.0,306,"Printers, Scanners & Fax",3,Computers,79.4
726,727,Proseware Wireless Photo All-in-One Printer M390 White,Proseware,White,86.45,188.0,306,"Printers, Scanners & Fax",3,Computers,101.55
727,728,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,Proseware,White,90.13,196.0,306,"Printers, Scanners & Fax",3,Computers,105.87
728,729,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,Proseware,Green,55.64,121.0,306,"Printers, Scanners & Fax",3,Computers,65.36
729,730,Proseware All-In-One Photo Printer M200 Green,Proseware,Green,62.54,136.0,306,"Printers, Scanners & Fax",3,Computers,73.46000000000001
730,731,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,Green,59.32,129.0,306,"Printers, Scanners & Fax",3,Computers,69.68
731,732,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green,Proseware,Green,73.58,160.0,306,"Printers, Scanners & Fax",3,Computers,86.42
732,733,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green",Proseware,Green,72.66,158.0,306,"Printers, Scanners & Fax",3,Computers,85.34
733,734,Proseware Duplex Scanner M200 Green,Proseware,Green,68.52,149.0,306,"Printers, Scanners & Fax",3,Computers,80.48
734,735,Proseware High Speed Laser M2000 Green,Proseware,Green,69.25,209.0,306,"Printers, Scanners & Fax",3,Computers,139.75
735,736,Proseware Laser Fax Printer M250 Green,Proseware,Green,54.26,118.0,306,"Printers, Scanners & Fax",3,Computers,63.74
736,737,"Proseware Color Ink Jet Fax, Copier, Phone M250 Green",Proseware,Green,73.12,159.0,306,"Printers, Scanners & Fax",3,Computers,85.88
737,738,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green,Proseware,Green,75.54,228.0,306,"Printers, Scanners & Fax",3,Computers,152.45999999999998
738,739,Proseware Slim-Design Fax Machine with Answering System X180 Green,Proseware,Green,78.19,236.0,306,"Printers, Scanners & Fax",3,Computers,157.81
739,740,Proseware High-Performance Business-Class Laser Fax X200 Green,Proseware,Green,82.17,248.0,306,"Printers, Scanners & Fax",3,Computers,165.82999999999998
740,741,Proseware Professional Quality Plain-Paper Fax and Copier X100 Green,Proseware,Green,75.87,229.0,306,"Printers, Scanners & Fax",3,Computers,153.13
741,742,Proseware Photo Inkjet Printer E290 Green,Proseware,Green,52.0,102.0,306,"Printers, Scanners & Fax",3,Computers,50.0
742,743,Contoso Rechargeable Battery E100 Black,Contoso,Black,6.6,12.95,308,Computers Accessories,3,Computers,6.35
743,744,Contoso Dual USB Power Adapter - power adapter E300 Black,Contoso,Black,20.34,39.9,308,Computers Accessories,3,Computers,19.56
744,745,Contoso Car power adapter M90 Black,Contoso,Black,9.17,19.95,308,Computers Accessories,3,Computers,10.78
745,746,Contoso Notebook Peripheral Kit M69 Black,Contoso,Black,7.59,16.5,308,Computers Accessories,3,Computers,8.91
746,747,Contoso Mouse Lock Bundle E200 Black,Contoso,Black,6.6,12.95,308,Computers Accessories,3,Computers,6.35
747,748,Contoso Education Supplies Bundle E200 Black,Contoso,Black,6.88,13.5,308,Computers Accessories,3,Computers,6.62
748,749,Contoso Laptop Starter Bundle M200 Black,Contoso,Black,7.59,16.5,308,Computers Accessories,3,Computers,8.91
749,750,Contoso Education Essentials Bundle M300 Black,Contoso,Black,4.37,9.5,308,Computers Accessories,3,Computers,5.13
750,751,Contoso Desktop Alternative Bundle E200 Black,Contoso,Black,5.86,11.5,308,Computers Accessories,3,Computers,5.64
751,752,Contoso Power Inverter - DC to AC power inverter E900 Black,Contoso,Black,4.84,9.5,308,Computers Accessories,3,Computers,4.66
752,753,Contoso Smart Battery M901 Black,Contoso,Black,5.29,11.5,308,Computers Accessories,3,Computers,6.21
753,754,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black,Contoso,Black,15.24,29.9,308,Computers Accessories,3,Computers,14.659999999999998
754,755,Contoso Home/Office Laptop Power Adapter E300 Black,Contoso,Black,13.0,25.5,308,Computers Accessories,3,Computers,12.5
755,756,Contoso USB 2.0 Dock Station docking station M800 Black,Contoso,Black,13.75,29.9,308,Computers Accessories,3,Computers,16.15
756,757,Contoso Enhanced Capacity Battery M800 Black,Contoso,Black,12.83,27.9,308,Computers Accessories,3,Computers,15.069999999999999
757,758,Contoso Connectivity Starter Kit Smart Buy M680 Black,Contoso,Black,12.83,27.9,308,Computers Accessories,3,Computers,15.069999999999999
758,759,Contoso 90W AC/DC Power Adapter E300 Black,Contoso,Black,6.07,11.9,308,Computers Accessories,3,Computers,5.83
759,760,Contoso Reserve Pen - Tablet Pen E200 Black,Contoso,Black,7.09,13.9,308,Computers Accessories,3,Computers,6.8100000000000005
760,761,Contoso USB Data Link-direct connect adapter E600 Black,Contoso,Black,8.62,16.9,308,Computers Accessories,3,Computers,8.28
761,762,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black,Contoso,Black,11.23,33.9,308,Computers Accessories,3,Computers,22.669999999999998
762,763,Contoso Digital camera accessory kit M200 Black,Contoso,Black,10.99,23.9,308,Computers Accessories,3,Computers,12.909999999999998
763,764,Contoso Leather Case - case for digital photo camera X20 Black,Contoso,Black,13.22,39.9,308,Computers Accessories,3,Computers,26.68
764,765,Contoso Lens cap E80 Black,Contoso,Black,15.27,29.95,308,Computers Accessories,3,Computers,14.68
765,766,Contoso Battery charger - bike E200 Black,Contoso,Black,10.15,19.9,308,Computers Accessories,3,Computers,9.749999999999998
766,767,Contoso USB Optical Mouse E200 Black,Contoso,Black,7.9,15.5,308,Computers Accessories,3,Computers,7.6
767,768,Contoso ADSL Modem Splitter/Filter X 1 E100 Black,Contoso,Black,9.13,17.9,308,Computers Accessories,3,Computers,8.769999999999998
768,769,Contoso ADSL Modem Splitter/Filter X 2 E200 Black,Contoso,Black,11.68,22.9,308,Computers Accessories,3,Computers,11.219999999999999
769,770,Contoso ADSL Modem Splitter/Filter X 3 E300 Black,Contoso,Black,26.97,52.9,308,Computers Accessories,3,Computers,25.93
770,771,Contoso USB Wave Multi-media Keyboard E280 Black,Contoso,Black,8.11,15.9,308,Computers Accessories,3,Computers,7.790000000000001
771,772,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,Contoso,Black,6.07,11.9,308,Computers Accessories,3,Computers,5.83
772,773,Contoso USB Wave Multi-media Keyboard E280 Blue,Contoso,Blue,8.11,15.9,308,Computers Accessories,3,Computers,7.790000000000001
773,774,Contoso USB Optical Mouse E200 Blue,Contoso,Blue,7.9,15.5,308,Computers Accessories,3,Computers,7.6
774,775,Contoso Smart Battery M901 Blue,Contoso,Blue,5.29,11.5,308,Computers Accessories,3,Computers,6.21
775,776,Contoso Digital Camera Accessory kit M200 Blue,Contoso,Blue,10.99,23.9,308,Computers Accessories,3,Computers,12.909999999999998
776,777,Contoso Reserve Pen -Tablet Pen E200 Blue,Contoso,Blue,7.09,13.9,308,Computers Accessories,3,Computers,6.8100000000000005
777,778,Contoso Rechargeable Battery E100 White,Contoso,White,6.6,12.95,308,Computers Accessories,3,Computers,6.35
778,779,Contoso Dual USB Power Adapter - power adapter E300 White,Contoso,White,20.34,39.9,308,Computers Accessories,3,Computers,19.56
779,780,Contoso Car power adapter M90 White,Contoso,White,9.17,19.95,308,Computers Accessories,3,Computers,10.78
780,781,Contoso Notebook Peripheral Kit M69 White,Contoso,White,7.59,16.5,308,Computers Accessories,3,Computers,8.91
781,782,Contoso Mouse Lock Bundle E200 White,Contoso,White,6.6,12.95,308,Computers Accessories,3,Computers,6.35
782,783,Contoso Education Supplies Bundle E200 White,Contoso,White,6.88,13.5,308,Computers Accessories,3,Computers,6.62
783,784,Contoso Laptop Starter Bundle M200 White,Contoso,White,7.59,16.5,308,Computers Accessories,3,Computers,8.91
784,785,Contoso Education Essentials Bundle M300 White,Contoso,White,4.37,9.5,308,Computers Accessories,3,Computers,5.13
785,786,Contoso Desktop Alternative Bundle E200 White,Contoso,White,5.86,11.5,308,Computers Accessories,3,Computers,5.64
786,787,Contoso Power Inverter - DC to AC power inverter E900 White,Contoso,White,4.84,9.5,308,Computers Accessories,3,Computers,4.66
787,788,Contoso Smart Battery M901 White,Contoso,White,5.29,11.5,308,Computers Accessories,3,Computers,6.21
788,789,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,Contoso,White,15.24,29.9,308,Computers Accessories,3,Computers,14.659999999999998
789,790,Contoso Home/Office Laptop Power Adapter E300 White,Contoso,White,13.0,25.5,308,Computers Accessories,3,Computers,12.5
790,791,Contoso USB 2.0 Dock Station docking station M800 White,Contoso,White,13.75,29.9,308,Computers Accessories,3,Computers,16.15
791,792,Contoso Enhanced Capacity Battery M800 White,Contoso,White,12.83,27.9,308,Computers Accessories,3,Computers,15.069999999999999
792,793,Contoso Connectivity Starter Kit Smart Buy M680 White,Contoso,White,12.83,27.9,308,Computers Accessories,3,Computers,15.069999999999999
793,794,Contoso 90W AC/DC Power Adapter E300 White,Contoso,White,6.07,11.9,308,Computers Accessories,3,Computers,5.83
794,795,Contoso Reserve Pen - Tablet Pen E200 White,Contoso,White,7.09,13.9,308,Computers Accessories,3,Computers,6.8100000000000005
795,796,Contoso USB Data Link - direct connect adapter E600 White,Contoso,White,8.62,16.9,308,Computers Accessories,3,Computers,8.28
796,797,Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White,Contoso,White,11.23,33.9,308,Computers Accessories,3,Computers,22.669999999999998
797,798,Contoso Digital camera accessory kit M200 White,Contoso,White,10.99,23.9,308,Computers Accessories,3,Computers,12.909999999999998
798,799,Contoso Leather Case - case for digital photo camera X20 White,Contoso,White,13.22,39.9,308,Computers Accessories,3,Computers,26.68
799,800,Contoso Lens cap E80 White,Contoso,White,15.27,29.95,308,Computers Accessories,3,Computers,14.68
800,801,Contoso Battery charger - bike E200 White,Contoso,White,10.15,19.9,308,Computers Accessories,3,Computers,9.749999999999998
801,802,Contoso USB Optical Mouse E200 White,Contoso,White,7.9,15.5,308,Computers Accessories,3,Computers,7.6
802,803,Contoso ADSL Modem Splitter/Filter X 1 E100 White,Contoso,White,9.13,17.9,308,Computers Accessories,3,Computers,8.769999999999998
803,804,Contoso ADSL Modem Splitter/Filter X 2 E200 White,Contoso,White,11.68,22.9,308,Computers Accessories,3,Computers,11.219999999999999
804,805,Contoso ADSL Modem Splitter/Filter X 3 E300 White,Contoso,White,26.97,52.9,308,Computers Accessories,3,Computers,25.93
805,806,Contoso USB Wave Multi-media Keyboard E280 White,Contoso,White,8.11,15.9,308,Computers Accessories,3,Computers,7.790000000000001
806,807,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 White,Contoso,White,6.07,11.9,308,Computers Accessories,3,Computers,5.83
807,808,Contoso Rechargeable Battery E100 Grey,Contoso,Grey,6.6,12.95,308,Computers Accessories,3,Computers,6.35
808,809,Contoso Dual USB Power Adapter - power adapter E300 Grey,Contoso,Grey,20.34,39.9,308,Computers Accessories,3,Computers,19.56
809,810,Contoso Car power adapter M90 Grey,Contoso,Grey,9.17,19.95,308,Computers Accessories,3,Computers,10.78
810,811,Contoso Notebook Peripheral Kit M69 Grey,Contoso,Grey,7.59,16.5,308,Computers Accessories,3,Computers,8.91
811,812,Contoso Mouse Lock Bundle E200 Grey,Contoso,Grey,6.6,12.95,308,Computers Accessories,3,Computers,6.35
812,813,Contoso Education Supplies Bundle E200 Grey,Contoso,Grey,6.88,13.5,308,Computers Accessories,3,Computers,6.62
813,814,Contoso Laptop Starter Bundle M200 Grey,Contoso,Grey,7.59,16.5,308,Computers Accessories,3,Computers,8.91
814,815,Contoso Education Essentials Bundle M300 Grey,Contoso,Grey,4.37,9.5,308,Computers Accessories,3,Computers,5.13
815,816,Contoso Desktop Alternative Bundle E200 Grey,Contoso,Grey,5.86,11.5,308,Computers Accessories,3,Computers,5.64
816,817,Contoso Power Inverter - DC to AC power inverter E900 Grey,Contoso,Grey,4.84,9.5,308,Computers Accessories,3,Computers,4.66
